model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V3,"[0, 0.75, 0.8, 1]",0.734226723008369,"[78.56689917564998, 10.589727330374128, 10.843373493975903]","[77.72151898734178, 11.645569620253164, 10.632911392405063]","[68.76513317191282, 73.05389221556887, 76.0233918128655]","[70.03257328990227, 73.91304347826086, 76.19047619047619]"
V3,"[0, 0.8, 0.85, 1]",0.8712019477194943,"[89.1566265060241, 7.038681039949271, 3.804692454026633]","[89.36708860759494, 7.088607594936709, 3.5443037974683547]","[69.27453769559034, 81.08108108108108, 66.66666666666666]","[70.53824362606233, 82.14285714285714, 64.28571428571429]"
V3,"[0, 0.85, 0.9, 1]",4.1253207764980555,"[96.19530754597336, 1.014584654407102, 2.7901077996195305]","[96.45569620253166, 1.5189873417721518, 2.0253164556962027]","[70.13843111404087, 75.0, 63.63636363636363]","[71.39107611548556, 83.33333333333334, 50.0]"
V3,"[0, 0.45, 0.5, 1]",3.9439787052220723,"[65.12365250475587, 0.9511731135066582, 33.92517438173748]","[63.037974683544306, 1.0126582278481013, 35.949367088607595]","[68.5491723466407, 60.0, 73.08411214953271]","[71.08433734939759, 75.0, 71.12676056338029]"
V3,"[0, 0.5, 0.55, 1]",4.195077035099363,"[66.07482561826252, 0.8243500317057704, 33.10082435003171]","[64.0506329113924, 0.25316455696202533, 35.69620253164557]","[68.42610364683301, 84.61538461538461, 72.79693486590038]","[71.14624505928853, 100.0, 70.92198581560284]"
V3,"[0, 0.55, 0.6, 1]",13.297779542000026,"[66.89917564996829, 1.3950538998097652, 31.705770450221944]","[64.30379746835443, 1.2658227848101267, 34.43037974683544]","[68.62559241706161, 90.9090909090909, 72.0]","[71.25984251968504, 20.0, 72.79411764705883]"
V3,"[0, 0.6, 0.65, 1]",2.97827985545966,"[68.29422954977807, 2.155992390615092, 29.549778059606847]","[65.56962025316456, 2.5316455696202533, 31.89873417721519]","[69.08077994428969, 58.82352941176471, 72.96137339055794]","[70.27027027027027, 70.0, 73.01587301587301]"
V3,"[0, 0.65, 0.7, 1]",4.120626935175946,"[70.45022194039315, 2.9803424223208625, 26.569435637285988]","[68.10126582278481, 1.7721518987341773, 30.126582278481013]","[68.76687668766877, 72.3404255319149, 73.0310262529833]","[70.26022304832715, 57.14285714285714, 73.94957983193278]"
V3,"[0, 0.7, 0.75, 1]",2.1457957778157075,"[73.43056436271401, 5.136334812935954, 21.43310082435003]","[69.87341772151898, 7.848101265822785, 22.278481012658226]","[68.9119170984456, 66.66666666666666, 74.55621301775149]","[69.92753623188406, 70.96774193548387, 75.0]"
V3,"[0, 0.75, 0.8, 1]",0.734226723008369,"[78.56689917564998, 10.589727330374128, 10.843373493975903]","[77.72151898734178, 11.645569620253164, 10.632911392405063]","[68.76513317191282, 73.05389221556887, 76.0233918128655]","[70.03257328990227, 73.91304347826086, 76.19047619047619]"
V3,"[0, 0.8, 0.85, 1]",0.8712019477194943,"[89.1566265060241, 7.038681039949271, 3.804692454026633]","[89.36708860759494, 7.088607594936709, 3.5443037974683547]","[69.27453769559034, 81.08108108108108, 66.66666666666666]","[70.53824362606233, 82.14285714285714, 64.28571428571429]"
V3,"[0, 0.85, 0.9, 1]",4.1253207764980555,"[96.19530754597336, 1.014584654407102, 2.7901077996195305]","[96.45569620253166, 1.5189873417721518, 2.0253164556962027]","[70.13843111404087, 75.0, 63.63636363636363]","[71.39107611548556, 83.33333333333334, 50.0]"
V3,"[0, 0.4, 0.5, 1]",4.920816793826479,"[63.91883322764743, 2.155992390615092, 33.92517438173748]","[62.278481012658226, 1.7721518987341773, 35.949367088607595]","[69.04761904761905, 50.0, 73.08411214953271]","[71.13821138211382, 71.42857142857143, 71.12676056338029]"
V3,"[0, 0.5, 0.6, 1]",10.700262148472765,"[66.07482561826252, 2.219403931515536, 31.705770450221944]","[64.0506329113924, 1.5189873417721518, 34.43037974683544]","[68.42610364683301, 88.57142857142857, 72.0]","[71.14624505928853, 33.33333333333333, 72.79411764705883]"
V3,"[0, 0.6, 0.7, 1]",1.863853583507602,"[68.29422954977807, 5.136334812935954, 26.569435637285988]","[65.56962025316456, 4.30379746835443, 30.126582278481013]","[69.08077994428969, 66.66666666666666, 73.0310262529833]","[70.27027027027027, 64.70588235294117, 73.94957983193278]"
V3,"[0, 0.7, 0.8, 1]",1.7462419647282927,"[73.43056436271401, 15.726062143310083, 10.843373493975903]","[69.87341772151898, 19.49367088607595, 10.632911392405063]","[68.9119170984456, 70.96774193548387, 76.0233918128655]","[69.92753623188406, 72.72727272727273, 76.19047619047619]"
V3,"[0, 0.8, 0.9, 1]",3.077938800205266,"[89.1566265060241, 8.053265694356373, 2.7901077996195305]","[89.36708860759494, 8.60759493670886, 2.0253164556962027]","[69.27453769559034, 80.31496062992126, 63.63636363636363]","[70.53824362606233, 82.35294117647058, 50.0]"
V3,"[0, 0.45, 0.55, 1]",3.0287164979517867,"[65.12365250475587, 1.7755231452124285, 33.10082435003171]","[63.037974683544306, 1.2658227848101267, 35.69620253164557]","[68.5491723466407, 71.42857142857143, 72.79693486590038]","[71.08433734939759, 80.0, 70.92198581560284]"
V3,"[0, 0.55, 0.65, 1]",4.329124031067385,"[66.89917564996829, 3.551046290424857, 29.549778059606847]","[64.30379746835443, 3.79746835443038, 31.89873417721519]","[68.62559241706161, 71.42857142857143, 72.96137339055794]","[71.25984251968504, 53.333333333333336, 73.01587301587301]"
V3,"[0, 0.65, 0.75, 1]",1.1606654910907706,"[70.45022194039315, 8.116677235256816, 21.43310082435003]","[68.10126582278481, 9.620253164556962, 22.278481012658226]","[68.76687668766877, 68.75, 74.55621301775149]","[70.26022304832715, 68.42105263157895, 75.0]"
V3,"[0, 0.75, 0.85, 1]",1.104660734991067,"[78.56689917564998, 17.6284083703234, 3.804692454026633]","[77.72151898734178, 18.734177215189874, 3.5443037974683547]","[68.76513317191282, 76.2589928057554, 66.66666666666666]","[70.03257328990227, 77.02702702702703, 64.28571428571429]"
V3,"[0, 0.85, 0.95, 1]",3.118242645409128,"[96.19530754597336, 1.8389346861128724, 1.9657577679137603]","[96.45569620253166, 2.5316455696202533, 1.0126582278481013]","[70.13843111404087, 68.96551724137932, 64.51612903225806]","[71.39107611548556, 70.0, 50.0]"
V3,"[0, 0.4, 0.55, 1]",4.09697161048561,"[63.91883322764743, 2.9803424223208625, 33.10082435003171]","[62.278481012658226, 2.0253164556962027, 35.69620253164557]","[69.04761904761905, 59.57446808510638, 72.79693486590038]","[71.13821138211382, 75.0, 70.92198581560284]"
V3,"[0, 0.55, 0.7, 1]",4.661050435447196,"[66.89917564996829, 6.53138871274572, 26.569435637285988]","[64.30379746835443, 5.5696202531645564, 30.126582278481013]","[68.62559241706161, 71.84466019417476, 73.0310262529833]","[71.25984251968504, 54.54545454545454, 73.94957983193278]"
V3,"[0, 0.7, 0.85, 1]",2.02917163785022,"[73.43056436271401, 22.764743183259352, 3.804692454026633]","[69.87341772151898, 26.582278481012654, 3.5443037974683547]","[68.9119170984456, 74.09470752089136, 66.66666666666666]","[69.92753623188406, 75.23809523809524, 64.28571428571429]"
V3,"[0, 0.85, 1.0, 1]",0.6923957825856043,"[96.19530754597336, 3.804692454026633, 0]","[96.45569620253166, 3.5443037974683547, 0]","[70.13843111404087, 66.66666666666666, 0]","[71.39107611548556, 64.28571428571429, 0]"
V3,"[0, 0.45, 0.6, 1]",6.463083540507118,"[65.12365250475587, 3.1705770450221937, 31.705770450221944]","[63.037974683544306, 2.5316455696202533, 34.43037974683544]","[68.5491723466407, 80.0, 72.0]","[71.08433734939759, 50.0, 72.79411764705883]"
V3,"[0, 0.6, 0.75, 1]",1.5276382057982414,"[68.29422954977807, 10.272669625871908, 21.43310082435003]","[65.56962025316456, 12.151898734177214, 22.278481012658226]","[69.08077994428969, 66.66666666666666, 74.55621301775149]","[70.27027027027027, 68.75, 75.0]"
V3,"[0, 0.75, 0.9, 1]",3.2389451047233244,"[78.56689917564998, 18.6429930247305, 2.7901077996195305]","[77.72151898734178, 20.253164556962027, 2.0253164556962027]","[68.76513317191282, 76.19047619047619, 63.63636363636363]","[70.03257328990227, 77.5, 50.0]"
V3,"[0, 0.4, 0.6, 1]",4.008832019988517,"[63.91883322764743, 4.375396322130628, 31.705770450221944]","[62.278481012658226, 3.2911392405063293, 34.43037974683544]","[69.04761904761905, 69.56521739130434, 72.0]","[71.13821138211382, 53.84615384615385, 72.79411764705883]"
V3,"[0, 0.6, 0.8, 1]",1.4324164424958603,"[68.29422954977807, 20.862396956246037, 10.843373493975903]","[65.56962025316456, 23.79746835443038, 10.632911392405063]","[69.08077994428969, 69.90881458966565, 76.0233918128655]","[70.27027027027027, 71.27659574468085, 76.19047619047619]"
V3,"[0, 0.8, 1.0, 1]",0.30861908520405973,"[89.1566265060241, 10.843373493975903, 0]","[89.36708860759494, 10.632911392405063, 0]","[69.27453769559034, 76.0233918128655, 0]","[70.53824362606233, 76.19047619047619, 0]"
V3,"[0, 0.45, 0.65, 1]",3.119358048643345,"[65.12365250475587, 5.3265694356372855, 29.549778059606847]","[63.037974683544306, 5.063291139240507, 31.89873417721519]","[68.5491723466407, 71.42857142857143, 72.96137339055794]","[71.08433734939759, 60.0, 73.01587301587301]"
V3,"[0, 0.65, 0.85, 1]",1.5514175885538832,"[70.45022194039315, 25.745085605580215, 3.804692454026633]","[68.10126582278481, 28.354430379746837, 3.5443037974683547]","[68.76687668766877, 73.89162561576354, 66.66666666666666]","[70.26022304832715, 74.10714285714286, 64.28571428571429]"
V3,"[0, 0.85, 1, 1]",0.6923957825856043,"[96.19530754597336, 3.804692454026633, 0]","[96.45569620253166, 3.5443037974683547, 0]","[70.13843111404087, 66.66666666666666, 0]","[71.39107611548556, 64.28571428571429, 0]"
V3,"[0, 0.4, 0.65, 1]",1.9988094088938972,"[63.91883322764743, 6.53138871274572, 29.549778059606847]","[62.278481012658226, 5.822784810126582, 31.89873417721519]","[69.04761904761905, 66.01941747572816, 72.96137339055794]","[71.13821138211382, 60.86956521739131, 73.01587301587301]"
V3,"[0, 0.65, 0.9, 1]",3.6666378029044173,"[70.45022194039315, 26.759670259987317, 2.7901077996195305]","[68.10126582278481, 29.873417721518987, 2.0253164556962027]","[68.76687668766877, 73.93364928909952, 63.63636363636363]","[70.26022304832715, 74.57627118644068, 50.0]"
V3,"[0, 0.45, 0.7, 1]",3.844079632612811,"[65.12365250475587, 8.306911857958148, 26.569435637285988]","[63.037974683544306, 6.8354430379746836, 30.126582278481013]","[68.5491723466407, 71.7557251908397, 73.0310262529833]","[71.08433734939759, 59.25925925925925, 73.94957983193278]"
V3,"[0, 0.7, 0.95, 1]",4.270584836280751,"[73.43056436271401, 24.603677869372227, 1.9657577679137603]","[69.87341772151898, 29.11392405063291, 1.0126582278481013]","[68.9119170984456, 73.71134020618557, 64.51612903225806]","[69.92753623188406, 74.78260869565217, 50.0]"
V4,"[0, 0.4, 0.45, 1]",12.17270279544744,"[4.629042485732404, 0.19023462270133165, 95.18072289156626]","[5.822784810126582, 0, 94.17721518987342]","[45.20547945205479, 66.66666666666666, 71.21918720852764]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.45, 0.5, 1]",14.195212728342979,"[4.819277108433735, 0.31705770450221943, 94.86366518706404]","[5.822784810126582, 0, 94.17721518987342]","[46.05263157894737, 80.0, 71.18983957219251]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.5, 0.55, 1]",0.514294462517577,"[5.136334812935954, 0, 94.86366518706404]","[5.822784810126582, 0, 94.17721518987342]","[48.148148148148145, 0, 71.18983957219251]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.55, 0.6, 1]",12.419243419327241,"[5.136334812935954, 0.4438807863031071, 94.41978440076095]","[5.822784810126582, 0, 94.17721518987342]","[48.148148148148145, 71.42857142857143, 71.18871725990597]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.6, 0.65, 1]",13.20948010170871,"[5.580215599239061, 0.2536461636017755, 94.16613823715916]","[5.822784810126582, 0.25316455696202533, 93.92405063291139]","[50.0, 75.0, 71.17845117845117]","[47.82608695652174, 0.0, 72.77628032345014]"
V4,"[0, 0.65, 0.7, 1]",9.716157907649816,"[5.833861762840837, 0.06341154090044387, 94.10272669625871]","[6.075949367088607, 0.5063291139240507, 93.41772151898734]","[51.08695652173913, 0.0, 71.22641509433963]","[45.83333333333333, 50.0, 72.89972899728997]"
V4,"[0, 0.7, 0.75, 1]",1.8236554556005178,"[5.897273303741281, 4.692454026632848, 89.41027266962587]","[6.582278481012659, 4.556962025316456, 88.86075949367088]","[50.53763440860215, 79.72972972972973, 70.78014184397163]","[46.15384615384615, 83.33333333333334, 72.36467236467237]"
V4,"[0, 0.75, 0.8, 1]",12.4264999027491,"[10.589727330374128, 0.8243500317057704, 88.5859226379201]","[11.139240506329113, 0, 88.86075949367088]","[63.47305389221557, 69.23076923076923, 70.79455977093772]","[61.36363636363637, 0, 72.36467236467237]"
V4,"[0, 0.8, 0.85, 1]",2.274228572114076,"[11.414077362079897, 0.2536461636017755, 88.33227647431833]","[11.139240506329113, 0.7594936708860759, 88.10126582278481]","[63.888888888888886, 25.0, 70.92605886575735]","[61.36363636363637, 33.33333333333333, 72.70114942528735]"
V4,"[0, 0.85, 0.9, 1]",9.386769765242569,"[11.667723525681675, 0.31705770450221943, 88.0152187698161]","[11.89873417721519, 0.5063291139240507, 87.59493670886076]","[63.04347826086957, 100.0, 70.82132564841498]","[59.57446808510638, 50.0, 72.83236994219652]"
V4,"[0, 0.45, 0.5, 1]",14.195212728342979,"[4.819277108433735, 0.31705770450221943, 94.86366518706404]","[5.822784810126582, 0, 94.17721518987342]","[46.05263157894737, 80.0, 71.18983957219251]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.5, 0.55, 1]",0.514294462517577,"[5.136334812935954, 0, 94.86366518706404]","[5.822784810126582, 0, 94.17721518987342]","[48.148148148148145, 0, 71.18983957219251]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.55, 0.6, 1]",12.419243419327241,"[5.136334812935954, 0.4438807863031071, 94.41978440076095]","[5.822784810126582, 0, 94.17721518987342]","[48.148148148148145, 71.42857142857143, 71.18871725990597]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.6, 0.65, 1]",13.20948010170871,"[5.580215599239061, 0.2536461636017755, 94.16613823715916]","[5.822784810126582, 0.25316455696202533, 93.92405063291139]","[50.0, 75.0, 71.17845117845117]","[47.82608695652174, 0.0, 72.77628032345014]"
V4,"[0, 0.65, 0.7, 1]",9.716157907649816,"[5.833861762840837, 0.06341154090044387, 94.10272669625871]","[6.075949367088607, 0.5063291139240507, 93.41772151898734]","[51.08695652173913, 0.0, 71.22641509433963]","[45.83333333333333, 50.0, 72.89972899728997]"
V4,"[0, 0.7, 0.75, 1]",1.8236554556005178,"[5.897273303741281, 4.692454026632848, 89.41027266962587]","[6.582278481012659, 4.556962025316456, 88.86075949367088]","[50.53763440860215, 79.72972972972973, 70.78014184397163]","[46.15384615384615, 83.33333333333334, 72.36467236467237]"
V4,"[0, 0.75, 0.8, 1]",12.4264999027491,"[10.589727330374128, 0.8243500317057704, 88.5859226379201]","[11.139240506329113, 0, 88.86075949367088]","[63.47305389221557, 69.23076923076923, 70.79455977093772]","[61.36363636363637, 0, 72.36467236467237]"
V4,"[0, 0.8, 0.85, 1]",2.274228572114076,"[11.414077362079897, 0.2536461636017755, 88.33227647431833]","[11.139240506329113, 0.7594936708860759, 88.10126582278481]","[63.888888888888886, 25.0, 70.92605886575735]","[61.36363636363637, 33.33333333333333, 72.70114942528735]"
V4,"[0, 0.85, 0.9, 1]",9.386769765242569,"[11.667723525681675, 0.31705770450221943, 88.0152187698161]","[11.89873417721519, 0.5063291139240507, 87.59493670886076]","[63.04347826086957, 100.0, 70.82132564841498]","[59.57446808510638, 50.0, 72.83236994219652]"
V4,"[0, 0.4, 0.5, 1]",13.566482957058854,"[4.629042485732404, 0.507292327203551, 94.86366518706404]","[5.822784810126582, 0, 94.17721518987342]","[45.20547945205479, 75.0, 71.18983957219251]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.5, 0.6, 1]",12.419243419327241,"[5.136334812935954, 0.4438807863031071, 94.41978440076095]","[5.822784810126582, 0, 94.17721518987342]","[48.148148148148145, 71.42857142857143, 71.18871725990597]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.6, 0.7, 1]",5.313983994606337,"[5.580215599239061, 0.31705770450221943, 94.10272669625871]","[5.822784810126582, 0.7594936708860759, 93.41772151898734]","[50.0, 60.0, 71.22641509433963]","[47.82608695652174, 33.33333333333333, 72.89972899728997]"
V4,"[0, 0.7, 0.8, 1]",2.174333117939737,"[5.897273303741281, 5.516804058338617, 88.5859226379201]","[6.582278481012659, 4.556962025316456, 88.86075949367088]","[50.53763440860215, 78.16091954022988, 70.79455977093772]","[46.15384615384615, 83.33333333333334, 72.36467236467237]"
V4,"[0, 0.8, 0.9, 1]",5.432200219852162,"[11.414077362079897, 0.570703868103995, 88.0152187698161]","[11.139240506329113, 1.2658227848101267, 87.59493670886076]","[63.888888888888886, 66.66666666666666, 70.82132564841498]","[61.36363636363637, 40.0, 72.83236994219652]"
V4,"[0, 0.45, 0.55, 1]",14.195212728342979,"[4.819277108433735, 0.31705770450221943, 94.86366518706404]","[5.822784810126582, 0, 94.17721518987342]","[46.05263157894737, 80.0, 71.18983957219251]","[47.82608695652174, 0, 72.58064516129032]"
V4,"[0, 0.55, 0.65, 1]",12.670010509713226,"[5.136334812935954, 0.6975269499048826, 94.16613823715916]","[5.822784810126582, 0.25316455696202533, 93.92405063291139]","[48.148148148148145, 72.72727272727273, 71.17845117845117]","[47.82608695652174, 0.0, 72.77628032345014]"
V4,"[0, 0.65, 0.75, 1]",1.545085565724976,"[5.833861762840837, 4.7558655675332915, 89.41027266962587]","[6.075949367088607, 5.063291139240507, 88.86075949367088]","[51.08695652173913, 78.66666666666666, 70.78014184397163]","[45.83333333333333, 80.0, 72.36467236467237]"
V4,"[0, 0.75, 0.85, 1]",5.078955086408427,"[10.589727330374128, 1.077996195307546, 88.33227647431833]","[11.139240506329113, 0.7594936708860759, 88.10126582278481]","[63.47305389221557, 58.82352941176471, 70.92605886575735]","[61.36363636363637, 33.33333333333333, 72.70114942528735]"
V4,"[0, 0.85, 0.95, 1]",2.002932444110516,"[11.667723525681675, 1.8389346861128724, 86.49334178820546]","[11.89873417721519, 2.0253164556962027, 86.07594936708861]","[63.04347826086957, 68.96551724137932, 70.96774193548387]","[59.57446808510638, 75.0, 72.6470588235294]"
V4,"[0, 0.4, 0.55, 1]",13.566482957058854,"[4.629042485732404, 0.507292327203551, 94.86366518706404]","[5.822784810126582, 0, 94.17721518987342]","[45.20547945205479, 75.0, 71.18983957219251]","[47.82608695652174, 0, 72.58064516129032]"
